Id,SalePrice
1659,143536.03
1660,175197.05
1661,335569.47
1662,334281.03
1663,298189.38
1664,292734.3
1665,267515.97
1666,311295.1
1667,341961.78
1668,292703.47
1669,285274.66
1670,280231.3
1671,291395.25
1672,271331.7
1673,282636.62
1674,279983.94
1675,214311.47
1676,194218.62
1677,233516.97
1678,267643.38
1679,326474.12
1680,309500.03
1681,254279.19
1682,285962.03
1683,194401.66
1684,182869.44
1685,189180.12
1686,164588.98
1687,164452.27
1688,195779.27
1689,207180.03
1690,214043.92
1691,174604.83
1692,273368.53
1693,152679.11
1694,206211.11
1695,152420.64
1696,276616.88
1697,160621.56
1698,285827.0
1699,325666.06
1700,260904.67
1701,289452.72
1702,226193.67
1703,270271.34
1704,295023.44
1705,241600.88
1706,295015.8
1707,221030.97
1708,219395.52
1709,218976.19
1710,241013.23
1711,247096.19
1712,296614.12
1713,256098.48
1714,238022.31
1715,199883.12
1716,186078.84
1717,185279.64
1718,136019.78
1719,210530.64
1720,232382.6
1721,178238.88
1722,143617.11
1723,173086.53
1724,231244.11
1725,253710.22
1726,195206.17
1727,165886.84
1728,202247.75
1729,176564.56
1730,177242.66
1731,154670.4
1732,155798.12
1733,140368.31
1734,151185.77
1735,164149.0
1736,146280.02
1737,302548.25
1738,208520.14
1739,261498.97
1740,201632.05
1741,199130.22
1742,161157.36
1743,165842.17
1744,295045.06
1745,234140.33
1746,248019.19
1747,228102.19
1748,236769.9
1749,184115.08
1750,168361.72
1751,257903.61
1752,144215.48
1753,163523.92
1754,262000.0
1755,182683.78
1756,153406.7
1757,146679.67
1758,174097.53
1759,210667.62
1760,184352.7
1761,178776.86
1762,205233.02
1763,203004.66
1764,146620.62
1765,207134.6
1766,202558.8
1767,238495.69
1768,166433.14
1769,212949.69
1770,176604.11
1771,165489.36
1772,173787.75
1773,192940.03
1774,166716.39
1775,174445.84
1776,145601.8
1777,126908.03
1778,147063.19
1779,126074.75
1780,223979.25
1781,145959.84
1782,102210.42
1783,138069.73
1784,102288.55
1785,133206.8
1786,150799.67
1787,169757.94
1788,63353.742
1789,125534.445
1790,77998.93
1791,216272.94
1792,165758.0
1793,169359.94
1794,165835.88
1795,162951.42
1796,147383.52
1797,142130.16
1798,152959.03
1799,130082.82
1800,147405.56
1801,149670.03
1802,165099.19
1803,181359.22
1804,160441.47
1805,162737.58
1806,134631.5
1807,187099.83
1808,131374.02
1809,133783.1
1810,177004.2
1811,137724.1
1812,123012.91
1813,133469.84
1814,119090.21
1815,64730.973
1816,120418.016
1817,126728.85
1818,169786.44
1819,125664.19
1820,74390.59
1821,133820.23
1822,159167.33
1823,73871.82
1824,152753.38
1825,138940.73
1826,110170.7
1827,125388.78
1828,154123.06
1829,130485.84
1830,169929.2
1831,204121.47
1832,116176.32
1833,176024.58
1834,110394.81
1835,219055.27
1836,149231.55
1837,97209.61
1838,143774.98
1839,91441.805
1840,167829.11
1841,162703.72
1842,88136.31
1843,165563.06
1844,156621.52
1845,159961.22
1846,183680.97
1847,161774.17
1848,74664.58
1849,140288.78
1850,147672.11
1851,181154.06
1852,148132.39
1853,124963.22
1854,189460.38
1855,172496.77
1856,253188.89
1857,154485.12
1858,161397.36
1859,138536.06
1860,170645.58
1861,140167.9
1862,324836.44
1863,324361.2
1864,324361.12
1865,291493.97
1866,316892.7
1867,263409.66
1868,356182.2
1869,215557.58
1870,234411.67
1871,245679.0
1872,185033.67
1873,256851.27
1874,170451.52
1875,234304.67
1876,206334.05
1877,246645.94
1878,210334.67
1879,148470.95
1880,159231.73
1881,246632.97
1882,275015.94
1883,203495.2
1884,235677.48
1885,248850.08
1886,350204.8
1887,239832.4
1888,279307.34
1889,181808.83
1890,147592.61
1891,142127.33
1892,128641.58
1893,174829.53
1894,172002.8
1895,170616.58
1896,143507.84
1897,124741.08
1898,119234.086
1899,152821.66
1900,156067.03
1901,180857.19
1902,170880.23
1903,249211.89
1904,169099.22
1905,211539.44
1906,179390.12
1907,234700.47
1908,105922.89
1909,146657.52
1910,129444.695
1911,194470.5
1912,325529.1
1913,157966.66
1914,91371.625
1915,307060.47
1916,89276.055
1917,292684.44
1918,153608.55
1919,208349.92
1920,172676.52
1921,283233.34
1922,307588.75
1923,219727.52
1924,254885.23
1925,238653.3
1926,294186.5
1927,161944.0
1928,186817.23
1929,140032.34
1930,132307.9
1931,157487.81
1932,163147.23
1933,180952.28
1934,210045.81
1935,195102.31
1936,204143.78
1937,193842.92
1938,188062.27
1939,277407.4
1940,203315.14
1941,191534.75
1942,216227.23
1943,221559.23
1944,291971.88
1945,336041.22
1946,185472.16
1947,319252.62
1948,189603.16
1949,270730.72
1950,219280.14
1951,305373.0
1952,263439.94
1953,184778.83
1954,227460.31
1955,159784.94
1956,329259.1
1957,198298.67
1958,354440.5
1959,165933.23
1960,140626.27
1961,150355.34
1962,89862.04
1963,91339.53
1964,119630.195
1965,153952.77
1966,155567.31
1967,264324.56
1968,297966.3
1969,325405.2
1970,355537.56
1971,373678.34
1972,361896.34
1973,264409.78
1974,317540.44
1975,292962.4
1976,272884.22
1977,321797.03
1978,316170.56
1979,282970.16
1980,217287.2
1981,289851.22
1982,260990.84
1983,228787.4
1984,153591.08
1985,234244.81
1986,245475.9
1987,188813.33
1988,198100.73
1989,212303.67
1990,243762.45
1991,231188.62
1992,251400.38
1993,168367.9
1994,290814.28
1995,198590.55
1996,288372.88
1997,284452.28
1998,285833.8
1999,293872.88
2000,291128.25
2001,289861.1
2002,260900.14
2003,252813.4
2004,268790.2
2005,246223.86
2006,249008.3
2007,239186.27
2008,210856.78
2009,206669.47
2010,204849.98
2011,153660.97
2012,188392.27
2013,189408.03
2014,206357.95
2015,211137.64
2016,204244.08
2017,211979.48
2018,143351.28
2019,162641.64
2020,153955.28
2021,150672.22
2022,221460.84
2023,168746.72
2024,296486.53
2025,334601.9
2026,189055.84
2027,158070.19
2028,174113.2
2029,151998.19
2030,310184.2
2031,276997.88
2032,293078.78
2033,288819.3
2034,161509.42
2035,253835.53
2036,208581.98
2037,217067.97
2038,270368.34
2039,246083.19
2040,302817.22
2041,277234.97
2042,224398.86
2043,198939.78
2044,191248.67
2045,232125.77
2046,165505.61
2047,176240.52
2048,173924.78
2049,176713.97
2050,193475.62
2051,117067.875
2052,160675.16
2053,170858.08
2054,82405.98
2055,180728.56
2056,151722.77
2057,152958.25
2058,241972.27
2059,187294.03
2060,195943.22
2061,185453.95
2062,159701.06
2063,133563.66
2064,168155.52
2065,159040.47
2066,211174.81
2067,124425.48
2068,171226.3
2069,110433.73
2070,126485.1
2071,101596.195
2072,158259.98
2073,163782.9
2074,223566.64
2075,170002.17
2076,139016.56
2077,177050.19
2078,157265.62
2079,146039.3
2080,148616.6
2081,136519.75
2082,175406.86
2083,158748.38
2084,132771.14
2085,152313.9
2086,153621.72
2087,147134.7
2088,111342.32
2089,96406.88
2090,147869.77
2091,141163.72
2092,146882.05
2093,162022.92
2094,152413.11
2095,174456.97
2096,98116.61
2097,90041.27
2098,170817.16
2099,78327.5
2100,105313.09
2101,132109.81
2102,144649.67
2103,108106.17
2104,181280.94
2105,130008.79
2106,82500.914
2107,251203.39
2108,146676.38
2109,133908.72
2110,145378.75
2111,170717.25
2112,171364.64
2113,151333.1
2114,115717.664
2115,202281.25
2116,123941.97
2117,164547.69
2118,133533.34
2119,129417.94
2120,126974.11
2121,127011.09
2122,100763.18
2123,107632.55
2124,220779.83
2125,164511.62
2126,178506.56
2127,178036.16
2128,129976.33
2129,114449.27
2130,159195.23
2131,198040.62
2132,140069.61
2133,138160.44
2134,133037.8
2135,101253.195
2136,81729.086
2137,134888.67
2138,163767.6
2139,185446.8
2140,167592.77
2141,173506.34
2142,153940.25
2143,163034.7
2144,139673.83
2145,163919.53
2146,180210.28
2147,167125.17
2148,159459.22
2149,165191.28
2150,237260.77
2151,131607.38
2152,189431.23
2153,190393.36
2154,129550.984
2155,160612.95
2156,370042.56
2157,254960.19
2158,245072.25
2159,211488.12
2160,173748.78
2161,268443.53
2162,298105.56
2163,271446.72
2164,263980.34
2165,215628.78
2166,162077.5
2167,244453.86
2168,220301.7
2169,207358.5
2170,250897.56
2171,170759.14
2172,179946.27
2173,174037.19
2174,256331.14
2175,299364.25
2176,351403.7
2177,268413.47
2178,221949.25
2179,140306.89
2180,281337.1
2181,210333.27
2182,214989.45
2183,212319.1
2184,148997.39
2185,152548.81
2186,171142.44
2187,190728.19
2188,172772.31
2189,188495.58
2190,108531.414
2191,119977.3
2192,117467.555
2193,90086.625
2194,112362.375
2195,124077.14
2196,125371.266
2197,132710.08
2198,176752.61
2199,203829.16
2200,135817.72
2201,121539.16
2202,224506.84
2203,149225.38
2204,190201.34
2205,128877.43
2206,162129.67
2207,228843.16
2208,250335.8
2209,243616.58
2210,112524.94
2211,139300.75
2212,123660.18
2213,113009.52
2214,160601.4
2215,119640.805
2216,183087.81
2217,95886.83
2218,100104.875
2219,81093.87
2220,84228.086
2221,305276.4
2222,225163.9
2223,290063.97
2224,238624.95
2225,151930.81
2226,231937.27
2227,221140.75
2228,285215.03
2229,245982.33
2230,145233.23
2231,202043.03
2232,195645.03
2233,189237.7
2234,271052.1
2235,219859.67
2236,338479.88
2237,322677.7
2238,229441.33
2239,132938.7
2240,168010.58
2241,183261.55
2242,148780.34
2243,140214.03
2244,105312.664
2245,91224.28
2246,167437.94
2247,114613.46
2248,135118.0
2249,146907.86
2250,166083.17
2251,102304.445
2252,221734.62
2253,159273.5
2254,190365.44
2255,226099.78
2256,196419.75
2257,229321.16
2258,183810.08
2259,184552.77
2260,186717.23
2261,194217.47
2262,248601.11
2263,329128.6
2264,368192.0
2265,193106.5
2266,292884.97
2267,349723.78
2268,336060.12
2269,183704.6
2270,193807.77
2271,238882.38
2272,237397.77
2273,197472.77
2274,205559.06
2275,169251.22
2276,201450.5
2277,251985.31
2278,182343.36
2279,155691.16
2280,141418.83
2281,180702.36
2282,191624.16
2283,99836.86
2284,123317.09
2285,149552.38
2286,147208.66
2287,309910.03
2288,219937.48
2289,331835.5
2290,363202.8
2291,280651.56
2292,338991.94
2293,301250.84
2294,333001.03
2295,300940.03
2296,269785.75
2297,280344.0
2298,267179.84
2299,331447.75
2300,328217.25
2301,281947.22
2302,255371.86
2303,293708.84
2304,230678.5
2305,196157.39
2306,193361.9
2307,229113.11
2308,245177.95
2309,286608.7
2310,217715.11
2311,222573.5
2312,175349.0
2313,193667.06
2314,190809.39
2315,191924.89
2316,206029.5
2317,192315.27
2318,191607.81
2319,184525.03
2320,215568.98
2321,289239.7
2322,181807.8
2323,209177.58
2324,172517.44
2325,215314.55
2326,152659.39
2327,240638.55
2328,251948.27
2329,214871.28
2330,189333.56
2331,350729.78
2332,329003.56
2333,334196.2
2334,260407.47
2335,284416.9
2336,329719.6
2337,227379.56
2338,262348.6
2339,243392.92
2340,288048.2
2341,218707.5
2342,256886.97
2343,239219.22
2344,240397.53
2345,252264.48
2346,240092.8
2347,210479.05
2348,235804.5
2349,168860.81
2350,259717.97
2351,268349.03
2352,226158.36
2353,252149.5
2354,139980.36
2355,150466.38
2356,171876.19
2357,209669.83
2358,226955.17
2359,139718.84
2360,141095.6
2361,167074.03
2362,300379.88
2363,160655.3
2364,186050.6
2365,258430.92
2366,199383.3
2367,241656.56
2368,224864.8
2369,236703.75
2370,162269.17
2371,153679.06
2372,206405.27
2373,304951.28
2374,335788.53
2375,254824.4
2376,317258.72
2377,265579.47
2378,167705.33
2379,257698.3
2380,162760.66
2381,184682.28
2382,214997.7
2383,221229.6
2384,289167.47
2385,188292.02
2386,149525.31
2387,167702.4
2388,129456.05
2389,153408.38
2390,171366.36
2391,168755.06
2392,144341.38
2393,176773.73
2394,159031.69
2395,245006.83
2396,173741.72
2397,251935.4
2398,137628.97
2399,60912.91
2400,54048.24
2401,141553.61
2402,161571.86
2403,158550.2
2404,157522.39
2405,192270.8
2406,164213.3
2407,143670.12
2408,168189.02
2409,166929.78
2410,214001.31
2411,143431.08
2412,193212.73
2413,167656.08
2414,149432.75
2415,159372.03
2416,160134.2
2417,158197.83
2418,148583.02
2419,144769.27
2420,145780.56
2421,171476.42
2422,135172.11
2423,121256.66
2424,197743.56
2425,280213.2
2426,166616.17
2427,134353.67
2428,179713.95
2429,156814.72
2430,149079.52
2431,107766.914
2432,163518.89
2433,166605.03
2434,163965.4
2435,183952.16
2436,122099.09
2437,142189.34
2438,155188.4
2439,127601.375
2440,139698.64
2441,122836.305
2442,120959.96
2443,141931.66
2444,131024.875
2445,110955.25
2446,141500.58
2447,198779.11
2448,172102.25
2449,107751.16
2450,183750.44
2451,145672.67
2452,206953.8
2453,110712.91
2454,120972.7
2455,131524.34
2456,154486.44
2457,136315.92
2458,133226.08
2459,126340.19
2460,150676.44
2461,137422.12
2462,158906.17
2463,144627.94
2464,221261.86
2465,143989.34
2466,130840.516
2467,166096.92
2468,89631.84
2469,73316.19
2470,216365.44
2471,250842.72
2472,195960.23
2473,126831.016
2474,102827.734
2475,247273.83
2476,136639.7
2477,155394.38
2478,194182.66
2479,135175.98
2480,168602.95
2481,146375.44
2482,151721.39
2483,138391.36
2484,154542.64
2485,150714.45
2486,188726.42
2487,209251.77
2488,173882.6
2489,190583.86
2490,184653.12
2491,117478.86
2492,210599.75
2493,153426.64
2494,171276.77
2495,133660.7
2496,264634.0
2497,167610.3
2498,134618.34
2499,108676.8
2500,137989.6
2501,171590.62
2502,196724.17
2503,115532.56
2504,236535.98
2505,240216.2
2506,260198.2
2507,269471.8
2508,247036.22
2509,220231.69
2510,242738.11
2511,205675.9
2512,225847.52
2513,247861.55
2514,239083.97
2515,177912.3
2516,172762.2
2517,147386.5
2518,173758.94
2519,234637.67
2520,252402.22
2521,209538.3
2522,258277.53
2523,164940.78
2524,157522.14
2525,174450.38
2526,161504.47
2527,135351.73
2528,150381.44
2529,167968.02
2530,132411.77
2531,274888.97
2532,259917.53
2533,209773.39
2534,242414.69
2535,335801.34
2536,262108.44
2537,261996.5
2538,197944.31
2539,217941.67
2540,183539.47
2541,196054.44
2542,165080.06
2543,158028.19
2544,163218.84
2545,157505.62
2546,157951.42
2547,176897.22
2548,164781.2
2549,176680.39
2550,295884.16
2551,142577.31
2552,157507.78
2553,94502.625
2554,128487.1
2555,126574.75
2556,133665.97
2557,143949.77
2558,189649.03
2559,151350.95
2560,142920.3
2561,143792.92
2562,155991.88
2563,166747.48
2564,190477.14
2565,157229.55
2566,157060.16
2567,147657.75
2568,191988.03
2569,223459.27
2570,115062.33
2571,187387.14
2572,193671.83
2573,225684.83
2574,279521.8
2575,144118.23
2576,139561.3
2577,176103.34
2578,98000.39
2579,81465.63
2580,157061.89
2581,146969.6
2582,133963.75
2583,282680.34
2584,174497.8
2585,190366.7
2586,251983.02
2587,239527.44
2588,171416.53
2589,184757.89
2590,221751.5
2591,230067.22
2592,225569.12
2593,256227.34
2594,222656.4
2595,216736.27
2596,312246.97
2597,185532.55
2598,291745.8
2599,268430.75
2600,182789.47
2601,152118.05
2602,85741.9
2603,97863.0
2604,90347.53
2605,71112.99
2606,163162.86
2607,192271.28
2608,234349.6
2609,186644.98
2610,124859.73
2611,153266.7
2612,177597.6
2613,136979.73
2614,154998.58
2615,186205.02
2616,168597.92
2617,222994.17
2618,241403.75
2619,259704.36
2620,212183.45
2621,207796.62
2622,211628.1
2623,256026.48
2624,266300.06
2625,303598.72
2626,191379.81
2627,184258.02
2628,359333.88
2629,477405.38
2630,297496.0
2631,367808.22
2632,305570.72
2633,319493.84
2634,306119.38
2635,177821.19
2636,227892.38
2637,193466.28
2638,315606.8
2639,207597.12
2640,186841.42
2641,128295.32
2642,207914.34
2643,105704.31
2644,134780.02
2645,94433.38
2646,95213.93
2647,98146.37
2648,165810.1
2649,180903.81
2650,163269.95
2651,152347.45
2652,387437.6
2653,236111.52
2654,234220.28
2655,322838.1
2656,287664.72
2657,364357.94
2658,283758.62
2659,263121.94
2660,325374.56
2661,320671.16
2662,305219.8
2663,306715.66
2664,258692.45
2665,310565.7
2666,272670.84
2667,178515.02
2668,198254.47
2669,190282.9
2670,280760.94
2671,200760.97
2672,187323.28
2673,221599.89
2674,224805.83
2675,177099.78
2676,217334.47
2677,247835.3
2678,266138.6
2679,280927.5
2680,295146.22
2681,352612.2
2682,321483.1
2683,428176.75
2684,302160.56
2685,287836.97
2686,265590.72
2687,333923.62
2688,239783.98
2689,217631.08
2690,310801.2
2691,189796.78
2692,139520.84
2693,209408.67
2694,137271.48
2695,200581.88
2696,207069.73
2697,212444.55
2698,231578.2
2699,200371.38
2700,173241.4
2701,178702.33
2702,143997.95
2703,170730.05
2704,180649.03
2705,153888.94
2706,151712.9
2707,165884.08
2708,158634.97
2709,151814.58
2710,158941.47
2711,296382.75
2712,306065.84
2713,181900.6
2714,156449.16
2715,168563.58
2716,151502.9
2717,193606.1
2718,255163.97
2719,172260.72
2720,207102.11
2721,171374.17
2722,189766.56
2723,181339.2
2724,143427.56
2725,149225.8
2726,186369.36
2727,223206.31
2728,214265.56
2729,190908.2
2730,188577.64
2731,132006.58
2732,149800.78
2733,204861.11
2734,179036.38
2735,162539.19
2736,181357.36
2737,151044.2
2738,163588.94
2739,211084.48
2740,174545.19
2741,176866.3
2742,184904.11
2743,183748.42
2744,184872.58
2745,177333.56
2746,164441.02
2747,167390.53
2748,143686.22
2749,155516.6
2750,156079.58
2751,146644.8
2752,233108.2
2753,177372.02
2754,244303.86
2755,157026.95
2756,99118.71
2757,77136.04
2758,86916.8
2759,172779.14
2760,132718.27
2761,181551.64
2762,174669.42
2763,235432.03
2764,187861.39
2765,290998.6
2766,142549.4
2767,108322.22
2768,157386.38
2769,159608.67
2770,196749.03
2771,148116.56
2772,156853.02
2773,162135.11
2774,168820.27
2775,143052.17
2776,154906.81
2777,167125.95
2778,129305.45
2779,139435.52
2780,139807.33
2781,106146.84
2782,115336.29
2783,120705.18
2784,143940.55
2785,153150.56
2786,82498.51
2787,146813.83
2788,80602.13
2789,238532.64
2790,115014.16
2791,141983.03
2792,85567.11
2793,187464.03
2794,104938.086
2795,130067.68
2796,117151.734
2797,218260.14
2798,134599.45
2799,116178.58
2800,92157.69
2801,137415.5
2802,154682.36
2803,199683.52
2804,167605.33
2805,119044.625
2806,84061.82
2807,171830.39
2808,178258.84
2809,160200.17
2810,168854.17
2811,196885.36
2812,172782.62
2813,175289.84
2814,187223.73
2815,140530.89
2816,303045.5
2817,165864.42
2818,156664.9
2819,151374.19
2820,166447.38
2821,128969.06
2822,196361.08
2823,367584.38
2824,230541.22
2825,164602.98
2826,159158.42
2827,157730.58
2828,225204.78
2829,207587.77
2830,228154.8
2831,195386.6
2832,284137.62
2833,297085.1
2834,222441.0
2835,216306.55
2836,199947.77
2837,200726.56
2838,163959.14
2839,198264.64
2840,243553.31
2841,215601.31
2842,243351.83
2843,166462.06
2844,199453.83
2845,152651.08
2846,212900.55
2847,222352.7
2848,270048.38
2849,235165.2
2850,313587.47
2851,239625.84
2852,277270.78
2853,268423.66
2854,146928.28
2855,248990.48
2856,216365.14
2857,194872.81
2858,226497.19
2859,154954.61
2860,147961.23
2861,169342.55
2862,199454.25
2863,124000.16
2864,265161.8
2865,142170.4
2866,155132.6
2867,96891.06
2868,124749.734
2869,150598.98
2870,163523.12
2871,107293.7
2872,65611.89
2873,119056.83
2874,141652.08
2875,141947.92
2876,192967.03
2877,135152.4
2878,175348.61
2879,164994.48
2880,128627.04
2881,159126.97
2882,170023.28
2883,196099.2
2884,189012.48
2885,191106.6
2886,253652.58
2887,121947.02
2888,154642.97
2889,79531.73
2890,91781.484
2891,158435.6
2892,73217.46
2893,131651.34
2894,61021.31
2895,299351.22
2896,275676.12
2897,211596.88
2898,156623.66
2899,226122.8
2900,193803.6
2901,208635.95
2902,213321.53
2903,292397.78
2904,314397.88
2905,109713.164
2906,220921.94
2907,115376.414
2908,163834.44
2909,160375.64
2910,87268.77
2911,80370.98
2912,160597.31
2913,82029.36
2914,70247.71
2915,75831.98
2916,76611.836
2917,182658.73
2918,120405.15
2919,243217.64
